Topic Modeling Id - New Index,Item ID,Title/Description,Idioma
170,ITEM-187015,Alianzas Multisectoriales en Educación Este taller está dirigido a  representantes del sector público de educación y organizaciones de la sociedad civil (OSC) de Cono Sur.  El taller a partir de casos e intercambio de experiencias busca identificar y compartir buenas prácticas de trabajo colaborativo entre el sector público y las OSC de la región que sean replicables.,Español
171,ITEM-187024,Paraguay: Rutas del Desarrollo. Diálogo Estratégico de Políticas El propósito de la agenda de diálogo es fortalecer el posicionamiento estratégico del Grupo BID como principal socio de desarrollo de Paraguay tanto en términos de financiamiento como de generación de conocimiento. En particular se busca contribuir a la identificación de prioridades de desarrollo de mediano plazo ( años). Este proceso de diálogo además ayudará a definir áreas prioritarias de colaboración para la próxima EBP. La propuesta del Grupo BID se resume en la publicación Paraguay: Rutas para el Desarrollo la cual identifica restricciones y propone acciones de política para potenciar la transformación productiva socialmente inclusiva del país. Los pilares de esa transformación productiva incluyen la gestión pública y las instituciones; la integración comercial y la diversificación productiva; la infraestructura; y la acumulación de capital humano.,Español
172,ITEM-187035,Uruguay y su Experiencia en Gobierno Digital Buenas prácticas y lecciones aprendidas de un modelo regional,Español
173,ITEM-187047,¿Contenido % accesible? Recomendaciones prácticas para aumentar la accesibilidad de los cursos on Al finalizar este taller serás capaz de:o	Reconocer la importancia de la accesibilidad de la formación en líneao	Identificar los límites actuales para realizar cursos con contenidos % accesibleso	Aplicar buenas prácticas de accesibilidad para desarrollar recursos de aprendizaje,Español
174,ITEM-187053,Sistema de Gestión Ambiental y Social: Una oportunidad de negocio Este curso funciona como una guía para la integración de prácticas ambientales y sociales dentro de la gestión de riesgo de las instituciones financieras particularmente para aquellas categorizadas como IF-. El curso busca identificar la importancia de integrar aspectos ambientales y sociales no solo como elemento de cumplimiento pero sobre todo como elemento de valor para la Instituciones Financieras y sus clientes.,Español
175,ITEM-187067,Logistica en Panamá Logistica en Panamá,Español
176,ITEM-187069,Plataforma de Islas Sostenibles: “La Experiencia de las Islas Canarias” Presentar algunos estudios de casos sobre iniciativas y proyectos que el Gobierno de las Islas Canarias en España ha implementado y promovido para superar desafíos y aprovechar las oportunidades únicas y propias de los territorios insulares incorporando los principios de las Economías Circular y Azul.,Español
177,ITEM-187070,Diálogo de Políticas  Desarrollo Rural en ALC: Implicaciones para el trabajo del BID en la Region El objetivo de este evento es discutir diferentes  enfoques técnicos y de política pública para promover el desarrollo rural en los países en ALC así como el rol del Banco en su implementación.  Para este fin contaremos con la participación de diferentes expertos internacionales y del BID.,Español
178,ITEM-187071,Semana de Conocimiento CCS Semana de Conocimiento CCS. Discitur Temas internos de la division metas y retos de los proximos anios.,Español
179,ITEM-187072,Semana de Conocimiento RND Semana de Conocimiento de RND,Español
180,ITEM-187079,Intercambio de Conocimiento Hyperion-Tableau-CEC Viaje a Ecuador para Intercambio de Conocimiento Hyperion-Tableau,Español
181,ITEM-187081,Hydro-BID: Herramienta para la planificación y análisis de los efectos del cambio climático para ALC Taller a realizarse en las instalaciones de la Universidad de Cuenca como parte de las actividades para la celebración del  aniversario de ETAPA,Español
182,ITEM-187082,PRIMERA COMISIÓN DE SEGUIMIENTO DEL ACUERDO MARCO DE COFINANCIAMIENTO ESPAÑA-BID El objetivo fue la identificación de operaciones de cofinanciamiento entre España y el BID,Ingles
183,ITEM-187083,Intercambio entre operadores EPMAPS-OSSE Intercambios operadores WOP-LAC,Español
184,ITEM-187084,Encuentro internacional de operadores de servicio de Agua Potable y Saneamiento Intercambios Operadores WOP-LAC,Español
185,ITEM-187085,Primer Intercambio Aguas de Siguatepeque-EPMAPS Intercambios operadores WOP-LAC,Español
186,ITEM-187086,Segundo Intercambio Aguas de Siguatepeque-EPMAPS Intercambios operadores WOP-LAC,Español
187,ITEM-187087,Latinoamérica Recicla: Cumbre Regional de Reciclaje Inclusivo Presentar los aprendizajes de la región en el tema del reciclaje con inclusión de los recicladores de base en el marco de la economía circular.,Español
188,ITEM-187088,Cierre del Entrenamiento Hydro-BID en Guatemala Presentar los resultados y logros del entrenamiento a nivel nacional de Hydro-BID desarrollado en Guatemala.,Español
189,ITEM-187089,Reunión del Consejo Asesor Regional (CAR) de la IRR Diálogo con representatntes del CAR de los socios de la IRR para presentar informe de avance y definir lineamientos estratégicos de la IRR.,Español
190,ITEM-187090, Foro Mundial del Agua Reunión bianual mundial sobre el agua,Español
191,ITEM-187092,Country Team Plan Representación de Venezuela Generar un mayor sentido de trabajo en el equipo y aumentar la motivación confianza interna y compromiso de los empleados de CVE con el Banco.,Español
192,ITEM-187093,Paraguay: Rutas del Desarrollo. Instituciones y Gestión Pública El propósito de la agenda de diálogo es fortalecer el posicionamiento estratégico del Grupo BID como principal socio de desarrollo de Paraguay tanto en términos de financiamiento como de generación de conocimiento. En particular se busca contribuir a la identificación de prioridades de desarrollo de mediano plazo ( años). Este proceso de diálogo además ayudará a definir áreas prioritarias de colaboración para la próxima EBP. La propuesta del Grupo BID se resume en la publicación Paraguay: Rutas para el Desarrollo la cual identifica restricciones y propone acciones de política para potenciar la transformación productiva socialmente inclusiva del país. Los pilares de esa transformación productiva incluyen la gestión pública y las instituciones; la integración comercial y la diversificación productiva; la infraestructura; y la acumulación de capital humano.,Español
193,ITEM-187094,Paraguay: Rutas del Desarrollo. Infraestructura Productiva El propósito de la agenda de diálogo es fortalecer el posicionamiento estratégico del Grupo BID como principal socio de desarrollo de Paraguay tanto en términos de financiamiento como de generación de conocimiento. En particular se busca contribuir a la identificación de prioridades de desarrollo de mediano plazo ( años). Este proceso de diálogo además ayudará a definir áreas prioritarias de colaboración para la próxima EBP. La propuesta del Grupo BID se resume en la publicación Paraguay: Rutas para el Desarrollo la cual identifica restricciones y propone acciones de política para potenciar la transformación productiva socialmente inclusiva del país. Los pilares de esa transformación productiva incluyen la gestión pública y las instituciones; la integración comercial y la diversificación productiva; la infraestructura; y la acumulación de capital humano.,Español
194,ITEM-187095,Paraguay: Rutas del Desarrollo. Capital Humano y Condiciones de Vida El propósito de la agenda de diálogo es fortalecer el posicionamiento estratégico del Grupo BID como principal socio de desarrollo de Paraguay tanto en términos de financiamiento como de generación de conocimiento. En particular se busca contribuir a la identificación de prioridades de desarrollo de mediano plazo ( años). Este proceso de diálogo además ayudará a definir áreas prioritarias de colaboración para la próxima EBP. La propuesta del Grupo BID se resume en la publicación Paraguay: Rutas para el Desarrollo la cual identifica restricciones y propone acciones de política para potenciar la transformación productiva socialmente inclusiva del país. Los pilares de esa transformación productiva incluyen la gestión pública y las instituciones; la integración comercial y la diversificación productiva; la infraestructura; y la acumulación de capital humano.,Español
195,ITEM-187096,Paraguay: Rutas del Desarrollo. Integración y Diversificación Productiva El propósito de la agenda de diálogo es fortalecer el posicionamiento estratégico del Grupo BID como principal socio de desarrollo de Paraguay tanto en términos de financiamiento como de generación de conocimiento. En particular se busca contribuir a la identificación de prioridades de desarrollo de mediano plazo ( años). Este proceso de diálogo además ayudará a definir áreas prioritarias de colaboración para la próxima EBP. La propuesta del Grupo BID se resume en la publicación Paraguay: Rutas para el Desarrollo la cual identifica restricciones y propone acciones de política para potenciar la transformación productiva socialmente inclusiva del país. Los pilares de esa transformación productiva incluyen la gestión pública y las instituciones; la integración comercial y la diversificación productiva; la infraestructura; y la acumulación de capital humano.,Español
196,ITEM-187097,Taller Equipo País Chile Los objetivos del taller incluyen:•	Presentar los avances en la preparación de la Estrategia de País•	Reconocer el rol del Banco como una plataforma de soluciones innovadoras para los desafíos que implica la cuarta revolución industrial•	Identificar oportunidades de intervención en el programa y la cartera de Chile en articulación con los pilares de la Estrategia del Banco con el País (EBP)•	Construir una hoja de ruta para alinear el equipo país con el proceso de transformación digital en Chile,Español
197,ITEM-187098,Cárceles más humanas | Soluciones tecnológicas centradas en la rehabilitación de las personas Taller de innovación sobre uso de tecnologías en carceles.,Español
198,ITEM-187099,Cierre del Entrenamiento Hydro-BID en Argentina Presentar los resultados y logros del entrenamiento a nivel nacional de Hydro-BID desarrollado para la AIC Neuquen Argentina,Español
199,ITEM-187100,Encuentro internacional de operadores de servicio de Agua Potable y Saneamiento ANEAS-AHPSAS Intercambios operadores WOP-LAC,Español
200,ITEM-187101,Estudio del Nexus en Argentina Estudio del Nexus en Argentina,Español
201,ITEM-187103,Intercambio de operadores AYA y EPM Intercambios operadores WOP-LAC,Español
202,ITEM-187104,Taller Mejorando la resiliencia a largo plazo de los recursos hídricos en el Río Mendoza Argentina Taller en el marco de la Cooperación Técnica Regional “Transparencia y Gestión de Información en el Sector de Agua y Saneamiento” (RG-T) financiada por MAF y Fondo de Transparencia,Español
203,ITEM-187105,Taller Técnico Internacional de Transparencia y Gobernanza en el sector de Agua & Saneamiento Dentro del marco de la Cooperación Técnica Regional “Transparencia y Gestión de Información en el Sector de Agua y Saneamiento” (RG-T),Español
204,ITEM-187106,Taller de validación metodológica para la EVAL Taller de validación de la metodología de recolección de datos para la actualización de la Evaluación regional de manejo de residuos sólidos,Español
205,ITEM-187107,Diplomado Internacional de Diseño de Sistemas de tratamiento de aguas residuales Entrenamiento sobre Sistemas de tratamiento de aguas residuales,Español
206,ITEM-187108,Intercambio Aguas del Norte-CAESB Intercambios operadores WOP-LAC,Español
207,ITEM-187109,III Congreso Interamericano de Agua Potable y Saneamiento Rural Se discuten temas relacionados con el agua potable y servicios de saneamiento adecuados en el área rural.,Español
208,ITEM-187110,Comprando Verde ¿Cómo fomentar las compras verdes en los proyectos financiados por el BID? El objetivo de orientar al personal del BID en la práctica de las compras verdes a fin de que los proyectos financiados por el Banco no sólo disminuyan el impacto ambiental negativo de los bienes obras servicios y consultorías que contratan sino que vayan un paso más allá promoviendo acciones más sostenibles con el medio ambiente.,Español
209,ITEM-187112,Hospitales Verdes Divulgar y promover iniciativas que permitan incorporar medidas de sostenibilidad ambiental durante el diseño construcción y funcionamiento de la infraestructura sanitara.  Estas medidas incluyen aspectos de eficiencia energética ahorro en agua y gestión de residuos que pueden contribuir a la meta del Grupo BID de financiamiento climático.,Español
210,ITEM-187113,Taller de Planificación INE/WSA  Planificación INE/WSA ,Español
211,ITEM-187117,Taller de Arranque Nexo entre Agua para consumo humano energía y producción de alimentos en Argenti Taller de Arranque Nexo entre Agua para consumo humano energía y producción de alimentos en Argentina,Español
212,ITEM-187120,Semana Sectorial INE/WSA  Semana Sectorial en el marco del vo FMA ,Español
213,ITEM-187121,Taller INO-WSA Presentar el plan de trabajo de INO a WSA ,Español
214,ITEM-187125,Taller Lazos de Agua Presentación de la iniciativa Lazos de Agua,Español
215,ITEM-187126,Curso Hydro-BID en la Universidad Nacional de Itapú Curso Hydro-BID en la Universidad Nacional de Itapú,Español
216,ITEM-187128,Participación de Lynn Scholl en evento CLAPTU Colombia,Español
217,ITEM-187129,Foro COMPASS-Transparencia El objetivo es promover el Programa COMPASS y AquaRating en Colombia,Español
218,ITEM-187131,BBL Red de coder - Machine learning en la administración tributaria Espacio abierto e informal para compartir novedades y experiencias sobre lo que nuestros colegas en el banco están haciendo en temas tecnológicos.,Español
219,ITEM-187134,Hydro-BID: Herramienta para el análisis de los efectos del cambio climático Taller Hydro-BID: Herramienta para el análisis de los efectos del cambio climático y la planificación de los recursos hídricos en América Latina y el Caribe,Español
220,ITEM-187135,Eye on Latin America at World Water Week  Reunión Anual de Eye on LAC en la Semana Mundial del Agua de SIWI,Español
221,ITEM-187137,Taller AquaRating como parte del Caribbean Water and Wastewater Association Conference (CWWA) Desarrollar un taller de conocimiento general conceptos práctica e interpretación de resultados en la aplicación del AquaRating en el marco del Caribbean Water and Wastewater Association Conference (CWWA) .,Español
222,ITEM-187139,Red Latinoamericana de Economía de la Innovación y el Emprendimiento Objetivo: fortalecer la calidad de la investigación en temas de innovación y emprendimiento contribuir a la formación de jóvenes investigadores y aumentar la visibilidad de la investigación en estas áreas,Español
223,ITEM-187140,Taller Equipo Paía República Dominicana Desarrollar un Equipo de País de alto rendimiento y contar con espacios para la integración y la innovación.,Español
224,ITEM-187142,Evaluación PMR Este examen está disponible en Inglés y Español. A modo preparatorio puedes consultar los cursos recomendados que se citan a continuación y que podrás encontrar en Mylearning portal:-PMR: visión General-PMR a la aprobación-PMR: revisión de la planificación a la elegibilidad-PMR durante la ejecución de un proyecto-Validación del PMR-PMR: clasificación de desempeñoPara acceder al examen ir a: https://indesvirtual.iadb.org/course/view.php?id=,Español
225,ITEM-187148,SESION DE ENTRENAMIENTO FOMIN/ITE: TODO SOBRE CONVERGENCIA La sesion cubrira aspectos practicos de los modulos mas utilizados del sistema Convergencia para el FOMIN como creacion y registro de operaciones alineamiento estratégico y ciclo de vida de los proyectos.,Español
226,ITEM-187149,Taller Public Speaking CCS - KIC El staff del banco necesita estar capacitado en comunicaciones en publico y presentaciones en audiencias clave.,Español
227,ITEM-187155,Taller Jefes de Operaciones y Coordinadores CSC Impulsar la agenda de CSC en la región desde el rol de los Jefes de Operaciones y Coordinadores temáticos de CSC,Español
228,ITEM-187156,TRD Learning Series: Financial Risk Report Este taller tiene como objetivo profundizar conocimientos técnicos relativos al Reporte Financiero de Riesgo y discutir la terminología específica del tema:) Capital Adequacy; ) Credit Risk; ) Market Risk; y ) Operational Risk.Instructor: Federico GaliziaSala: NE-,Español
229,ITEM-187157,TRD Learning Series: Asset Management for Borrowing Countries Este taller tiene como objetivo adquirir conocimientos técnicos relativos a nuevos instrumentos financieros del Banco discutir la terminología específica del tema y temas de interés para la Sección:) Capacity Building Asset Management Service and Advisory Services; ) Global Capital Markets Advisory; y ) Covered Bonds.Instructor: Francisco Ramón Ruiz GarcíaSala: NW-,Español
230,ITEM-187159,Cómo realizar un pitch efectivo. Aprende a realizar discursos y presentaciones claras para BID Invest.,Español
231,ITEM-187162,Workshop para nuevos consultores de Caribe Workshop para nuevos consultores de Caribe,Español
232,ITEM-187182,Seminario Taller Presupuesto por Resultados El objetivo del Seminario es brindar a los participantes conceptos y herramientas para el análisis presupuestal. El Seminario es organizado conjuntamente con la Dirección Nacional de Programas y Proyectos con Financiamiento Externo de Jefatura de Gabinete de Ministros.,Español
233,ITEM-187185,Taller de Media Training Ofrecer entrenamiento a los voceros COF-Perú en la aplicación de herramientas que les faciliten comunicar los mensajes y narrativa de nuestra institución especialmente ante situaciones desafiantes y periodistas difíciles.,Español
234,ITEM-187186,Cursos de Ética- ETAPA DE REVISIÓN Etapa de revisión de los cursos refresher  de ética,Español
235,ITEM-187188,Dia de las Operaciones - Año  Taller presencial para promover el intercambio de conocimiento y mejores prácticas entre el Banco y Ejecutores y entre Ejecutores,Español
236,ITEM-187189,Taller Instrumentos de Préstamos con Garantía Soberana y Mejoras a informe de monitoreo  de Progreso Ponencias de SPD en las contribuciones del Banco en la efectividad en el desarrollo de proyectos de inversi{on pública.,Español
237,ITEM-187190,Bloguear o no Bloguear? Uso de redes sociales para contar historias de éxito de las actividades de CES,Español
238,ITEM-187198,BBLs Grupo de regulación de la Economía Digital El tema de la regulación de la economía digital está al centro de la nuestra agenda y cada división en sus respectivas líneas de trabajo está ya abordando el tema y produciendo documentos de trabajo manuales propuestas regulatorias etc. Queremos promover la discusión de este tema de una manera articulada de tal forma que los equipos en las divisiones puedan conocer el trabajo que se hace y compartir el conocimiento que se genera en cada división y eventualmente encontrar espacios de colaboración.,Español
239,ITEM-187206,Taller de Especialistas en Planificacion y Administracion de Recursos (EPARs) de VPC Taller de  dias que incluye: temas de innovacion (los dos primeros dias) y temas corporativos de administracion de recursos (los dos ultimos dias).,Español
240,ITEM-187207,Todo sobre Convergencia para el FOMIN (Version español) El FOMIN en coordinación con ITE tiene el agrado de invitarle a la sesión de entrenamiento virtual: Todo sobre Convergencia.  La sesión cubrirá aspectos prácticos de los módulos más utilizados del sistema Convergencia para el FOMIN como creación y registro de operaciones alineamiento estratégico cláusulas contractuales y otros. Sesion webex: https://iadb.webex.com/iadb/j.php?MTID=mffceecaacadeec,Español
241,ITEM-187214,Taller de Integración del Departamento TBD,Español
242,ITEM-187215, Con el objetivo de enriquecer al personal que coordina las labores de mantenimiento en cada una de las Representaciones de CAN con experiencias exitosas desarrolladas e implementadas en la región y en  HQ la Gerencia de CAN y las unidades de ACR y TSG de BDA hemos organizado un taller de intercambio de experiencias para el personal de mantenimiento de nuestras COFs; este taller se llevará a cabo entre el lunes  y el miércoles  de agosto de  en las oficinas del Banco en Washington DC y en las instalaciones de Ashburn,Español
243,ITEM-187221,Taller Jefes de Sección La Oficina del Secretario del Banco está compuesta por siete Secciones las cuales están altamente coordinadas y a menudo sincronizadas con el fin de entregar productos y servicios de alta calidad que se ofrecen a la Junta Directiva a los Gobernadores y a los departamentos clientes del Banco. En este taller los participantes mejorarán la organización y la colaboración en sus funciones como Jefes con el fin de lograr de manera más efectiva los objetivos de cada unidad coordinar entre las unidades y alcanzar de manera aun más eficiiente los objetivos de SEC como departamento.,Español
244,ITEM-187229,Política de Acceso a Información: Curso para Empleados del BID Este curso fue diseñado para los empleados del BID con el objetivo de ayudarlos a identificar los aspectos fundamentales de la Política de Acceso a Información y los factores críticos para su implementación. Adicionalmente los participantes reconocerán la importancia de su rol en el cumplimiento de la Política en el BID.,Español
245,ITEM-187233,BBL presentación nota técnica Innovación INE-WSA Presentación nota técnica Innovación INE-WSA,Español
246,ITEM-187234,Taller de Innovación y Transformación Digital Taller en el cual se cubrirán temas relacionados con innovacion y transformación digital en el sector de agua y saneamiento.,Español
247,ITEM-187235,Taller de innovación INE/WSA Taller en el cual se cubrirán temas relacionados con innovación esenciales el sector de agua y saneamiento en LAC.,Español
248,ITEM-187236,II Encuentro de la Comunidad de Practica del CeSH (ECOP) Reunir a la comunidad de pràcticas para presentar los avances de la iniciativa Hydro-BID en la regiòn junto con una serie de talleres y presentaciòn de tòpicos especiales por definir,Español
249,ITEM-187237,Taller CAN - Beable (Recorridos en Equipo) Una vez finalizado el taller de Costa Rica organizado por VPC el día Viernes se llevará a cabo un Taller para el personal de CAN mediante el cual se desarrollarán experiencias para mejorar el trabajo en equipo y la integración de tal manera que sean una contribución para formar competencias de comunicación relacionamiento innovación (co-creación) y sinergia de Equipo.,Español
250,ITEM-187241,Liderazgo Ético para Empleados del BID Este curso fue diseñado para los empleados del BID. Ofrece una revisión del Código de Ética y Conducta Profesional para ayudar a los empleados a entender su rol en la promoción de un ambiente de trabajo positivo y productivo.,Español
251,ITEM-187244,Elaboración de Nota Técnica sobre estudio de tecnicas alternativas de residuos sólidos ELABORACIÓN DE NOTA TÉCNICA SOBRE EL ESTUDIO DE TÉCNICAS ALTERNATIVAS DE TRATAMIENTO DISPOSICIÓN FINAL Y/O APROVECHAMIENTO DE RESIDUOS SÓLIDOS,Español
252,ITEM-187247,V Reunión de Ministros de Gobierno Electrónico de América Latina y el Caribe y RED GEALC •	Continuación del Grupo Asesor Digital para identificar temas de la agenda de trabajo de ICS (analítica y operativa)•	Reuniones con expertos y paises miembros seleccionados en temas de blockchain gestión de activos publicos no financieros talento humano en temas digitales•	Desarrollo de colaboraciones con entidades externas que hayan acumulado experiencia en gestión de tramites a nivel subnacional•	Capacitación de especialistas en temas de gobierno electronico,Español
253,ITEM-187248,Semana de Seguridad Ciudadana •	Serie de talleres con expertos internacionales en áreas de conocimiento frontera•	Identificación de brechas de conocimiento a través de estudios innovadores y pilotos•	Capacitaciones especializadas y visitas de campo para conocer buenas practicas dentro y fuera de la región (propuesta cutting edge por enviarse)•	Producción analítica en torno a temas frontera como big data para la prevención del crimen modelos de rehabilitación y tecnología sistemas de justicia electrónica.•	Curso Gestores•	Campaña capítulo DIA•	Semana Seguridad Ciudadana,Español
254,ITEM-187249,Taller de presentación preliminar de resultados y retroalimentación de expertos ALC Taller interactivo y presencial para presentar el preliminar de resultados y retroalimentación de expertos ALC,Español
255,ITEM-187250,II Jornada de Conocimiento CMF Jornada de Conocimiento CMF,Español
256,ITEM-187251,Taller diseminación de Metodología de análisis de tecnologías para tratamiento de residuos sólidos Taller de diseminación para Especialistas del BID.,Español
257,ITEM-187252,Edición/diseño nota técnica Metodología de análisis de tecnologías para tratamiento de residuos Edición/diseño nota técnica Metodología de análisis de tecnologías para tratamiento de residuos sólidos,Español
258,ITEM-187257,Consultoría para impartir el Taller de Innovación y Transformación Digital Consultoría para impartir el Taller de Innovación y Transformación Digital,Español
259,ITEM-187258,LA MUJER EN LAS COMPRAS PUBLICAS: UN FACTOR DE CRECIMIENTO Visibilizar las compras públicas como una instrumento estratégico para la redistribución de la riqueza la desconcentración de la economía y la generación de oportunidades empresariales y laborales destacando su importancia como herramienta para el empoderamiento económico de la mujer.Resaltar cómo la reducción de las brechas de género en los ciclos económicos contribuye a un crecimiento sostenible a nivel país.,Español
260,ITEM-187263,Política y Procedimientos para personal con responsabilidad en Adquisiciones Institucionales en las Política y Procedimientos para personal con responsabilidad en Adquisiciones Institucionales en las Representaciones,Español
261,ITEM-187264,Herramientas de Comunicación para Proyectos de Investigación y Desarrollo - Caso FONTAGRO Curso practico para fortalecer las capacidades de comunicación de los investigadores y líderes de proyectos de investigación y desarrollo agropecuario —en particular de FONTAGRO— y brindar herramientas para la diseminación de los resultados de sus proyectos.Para conocer todos los detalles y  registrarse debe ir a la pagina del INDES: https://cursos.iadb.org/es/indes/herramientas-de-comunicaci-n-para-proyectos-de-investigaci-n-y-desarrollo-caso-fontagro,Español
262,ITEM-187267,Publicacion/ Diseminacion Prioridad Institucional Vivienda Social Sustentable Publicacion/ Diseminacion Prioridad Institucional Vivienda Social Sustentable,Español
263,ITEM-187269,Prioridad Institucional ICS | Prevención de la Violencia de Género Prioridad institucional ICS,Español
264,ITEM-187272,Taller Equipo País Uruguay  Los objetivos del Taller incluyen: i. Consolidar CSC/CUR como “One Team” (BID + Bid Invest); ii. construir y mejorar el sentido de equipo y colaboración ; y iii. sentar los lineamientos para establecer el plan de acción “CSC/CUR Digital”  – .,Español
265,ITEM-187286,DÍA DE LAS OPERACIONES BRASIL  El objetivo del día de las operaciones es apoyar el proceso de mejora continua de las gestión de proyectos del Banco.,Español
266,ITEM-187290,Taller Equipo País Ecuador El objetivo del taller es consolidar la cohesión del equipo CEC buscando mantener la dinámica de trabajo de equipos de alto desempeño que ha caracterizado a la Representación. Por otra parte el taller involucrará actividades enfocadas a desarrollar el pensamiento creativo e innovador en el proceso de resolución de problemas,Español
267,ITEM-187292,Taller Design Thinking equipo Costa Rica Taller práctico metodología Design Thinking para equipo de Costa Rica.,Español
268,ITEM-187301,Taller sobre gobiernos digitales y comercio Taller sobre gobiernos digitales y comercio,Español
269,ITEM-187303,Capacitación en SharePoint para SEC Al concluir esta capacitación los participantes podrán crear páginas en SharePoint administrar sus contenidos (textos enlaces imágenes o video) y permisos de usuario. Tópicos: SharePoint content management communication El  contenido del programa incluye cuatro componentes:) Videos tutoriales como requisito previo a la primera sesión: https://idbg.sharepoint.com/sites/BID/Pages/SharePoint.aspx) Primera sesión de capacitación) Caso práctico a trabajar de forma independiente) Segunda sesión de revisión del caso práctico y preguntas está compuesto por dos sesiones  que está disponible en dos fechasEste programa está disponible para registro en dos fechas con cupo limitado para el personal nominado por sus supervisores y notificado por e-mail para su registro.,Español
270,ITEM-187305,Taller de Innovacion Guatemala  El objetivo del taller es desarrollar una agenda y plan de accion de innovacion y transformacion digital para la Representacion de Guatemala,Español
271,ITEM-187306,Historias de éxito de colegas Evento con colegas de otros países sector privado o público PYMES que cuentes historias de éxito.,Español
272,ITEM-187307,Taller en Gestión Ética de Datos: oportunidades y retos de la utilización de Big Data Inteligencia El objetivo del taller es tener una discusión sobre los retos y las oportunidades en la gestión ética de los datos para servicios sociales de calidad.,Español
273,ITEM-187308,Segundo Taller de RPAs El propósito del taller es cimentar el trabajo en equipo de RPAs del departamento mediante el fortalecimiento de conocimientos técnicos relevantes.,Español
274,ITEM-187311,PMA Sociedad Civil Este curso virtual con tutor está dirigido a las entidades de la sociedad civil y orientado a promover la adquisición de conocimiento teórico la práctica de habilidades y la aplicación de los conocimientos aprendidos a la realidad de sus proyectos mediante la realización de actividades individuales (lecturas foros de debate) y en equipo (ejercicios tutorizados).Contenido por semana:. Acta de constitución y Estructura Desglosada del Trabajo. Cronograma. Curva S y Matriz de Adquisiciones. Matriz de Riesgos y Matriz de Comunicaciones. Matriz de Asignación de Responsabilidades y Gestión del Valor GanadoAunque la mayor parte del trabajo a distancia se realizará de manera asíncrona;habrá sesiones síncronas entre el tutor y los participantes a través de Skype oWebEX.,Español
275,ITEM-187313,Visión Regional en el Sector Extractivo en ALC Sexta Mesa de Trabajo Visión Regional en el Sector Extractivo en ALC,Español
276,ITEM-187315,Salvaguardias Fortalecer capacidad técnica de los equipos de proyecto del Banco y las Agencias Ejecutoras a fin de que utilicen correctamente las políticas y buenas prácticas de salvaguardias del BID en los proyectos del Banco.,Español
277,ITEM-187316,Capacitación en MS Teams para SEC El objetivo de la capacitación es familiarizar a los participantes con la herramienta de MS Teams para colaborar ágil y fácilmente entre colegas integrar y unificar aplicaciones y plataformas en un único lugar.,Español
278,ITEM-187317,Prueba Eckium Agosto   Prueba para Internet Explorer ,Ingles
279,ITEM-187319,Evaluación de impacto del programa de paternidad activa P en Bolivia Esta sesio'n busca reflexionar con las organizaciones involucradas durante el diseño e implementación del programa de paternidad activa los resultados de la evaluación de impacto liderada por el BID con miras de coordinar los ajustes que requiere el programa en las siguientes fases de implementación del programa para obtener una mayor efectividad,Español
280,ITEM-187320,"Taller Design Thinking Honduras  Entrenar al personal de la Representación del Banco en Honduras en técnicas y herramientas de innovación especialmente ""Design Thinking"".",Español
281,ITEM-187321,Semana de Conocimiento HUD Apoyar en el desarrolo de la semana de conocmiento de HUD,Español
282,ITEM-187322,Hackaton Regional AMERICAS Esta actividad busca generar soluciones a problemas específicos de movilidad y transporte como la Seguridad Vial a través del uso de datos abiertos y tecnología mientras se intercambian experiencias y conocimiento en un formato disruptivo.,Español
283,ITEM-187324,Taller Manejo Correcto de Incapacidades y Licencias Liquidación manejo y explicación de Incapacidades y sus tipos Licencias de maternidad y paternidad.  Vacaciones disfrutadas y compensadas. Licencias remuneradas. Suspensiones del contrato de trabajoCondiciones para el reconocimientoProtección especial para los padres,Español
284,ITEM-187325,Taller Equipo Administrativo de la Representación CCO Fortalecer las competencias del equipo en: comunicaciones servicio al cliente liderazgo trabajo en equipo.,Español
285,ITEM-187326,Taller Equipo Operativo de la Representación CCO – Alineación Estratégica Conectar al equipo operativo de la representación abriendo su mente a los retos y oportunidades que se generaran en el nuevo periodo de gobierno del país. Definir los mecanismos de trabajo y flujos de procesos y comunicación con el nuevo jefe de operaciones de la Representación,Español
286,ITEM-187328,Elevator Pitch: Instrumentos Financieros del BID Elevator Pitch: Instrumentos Financieros del BID,Español
287,ITEM-187329,Contratacion de consultor para la diseminacion Cutting Edge Aquifer Storage Contratacion de consultor para la diseminacion Cutting Edge Aquifer Storage,Español
288,ITEM-187331,Actualización de Ética  Actualización de Ética ,Ingles
289,ITEM-187333,Curso Auto-formativo en Liena sobre Cambio Climatico y el  Mandato de Bahamas. Dentro del esfuerzo de Mainstreaming de CCS se crea este Curso En Linea para Capacitar en Cambio Climatico Sobre los principales aspectos del Mantado de Bahamas,Español
290,ITEM-187338,Taller Planificación AR-L El objetivo del Taller es revisar las herramientas de gestión del componente de Educación del proyecto AR-L.,Español
